workerId,names,genres
933944603625,Tina Perez,Cleaning|Cleaning
933944608682,William Campbell,Exterior maintenances|Electrical systems|Seasonal maintenance
933944614660,Catherine Sanchez,Cleaning
933944617153,Susan Brown,Cleaning|Seasonal maintenance|Cleaning|Seasonal maintenance
933944621275,Donna Smith,Electrical systems|Cleaning
933943577526,Maria Fisher,Deep Cleaning|Plumbing|HVAC|Seasonal maintenance|Exterior maintenances
933943581882,Kathleen Smith,Cleaning|HVAC|Exterior maintenances|Cleaning|Exterior maintenances
933943584119,Bridget Lopez,Electrical systems|Cleaning|Seasonal maintenance
933943588701,Jason Martinez,Deep Cleaning|Electrical systems|HVAC|Seasonal maintenance|Exterior maintenances
933943593511,Andrew Collins,Safety and security
933943595828,Heather Sanchez,Exterior maintenances|Electrical systems|Seasonal maintenance
933943600975,Cody Stanley,Plumbing|Electrical systems
933943605714,Hannah Houston,Electrical systems
933943610532,Robert Williams,Cleaning
933943613785,Mark Martin,HVAC|Cleaning|Exterior maintenances|Exterior maintenances|War
933943615796,Jordan Nelson,Cleaning|Exterior maintenances
933943622154,John Brown,Electrical systems|Cleaning|Cleaning
933943626006,Shelby Smith,Electrical systems|Cleaning|Cleaning|Seasonal maintenance
933943629618,Dale Hubbard,Deep Cleaning|Electrical systems|Exterior maintenances
933943633221,Logan Elliott,HVAC|Exterior maintenances
933943638234,Joseph Boyd,Deep Cleaning|Plumbing|HVAC
933943643539,Misty Farmer,Exterior maintenances|Western
933943646470,Ashley Vega,Electrical systems|HVAC|HVAC|Exterior maintenances|Exterior maintenances
933943648669,Donald Rose,Electrical systems
933943655229,Sabrina Chen,Deep Cleaning|HVAC|Exterior maintenances
933943660118,Amy Turner,HVAC|Exterior maintenances|Seasonal maintenance
933943663983,James Nelson,HVAC|Exterior maintenances|Exterior maintenances
933943666474,Donald Lee,Cleaning
933943672378,Jason Burns,Electrical systems|Cleaning
933943674277,Travis Olson,Electrical systems|Seasonal maintenance|Exterior maintenances|Seasonal maintenance
933943677998,Dustin Shaw,Electrical systems|Cleaning
933943681816,Erin Campbell,Electrical systems|HVAC|Cleaning|Seasonal maintenance|Exterior maintenances
933943689040,Cameron Hamilton,Electrical systems
933943690798,Laurie Reyes,Electrical systems|HVAC|Energy efficiency
933943695027,Carlos Jordan,Electrical systems|HVAC|Exterior maintenances|Exterior maintenances
933943701261,Rebecca Stone,HVAC|Cleaning
933943702046,Diana Jones,Deep Cleaning|Electrical systems|HVAC|Energy efficiency
933943708569,Jessica Liu,HVAC|Exterior maintenances|Exterior maintenances
933943713549,Beth Smith,Cleaning|Seasonal maintenance|War
933943715315,Joseph Hanna,Deep Cleaning|Exterior maintenances|Cleaning|Seasonal maintenance|Exterior maintenances
933943718229,Amy Anderson,Exterior maintenances|Plumbing|Plumbing|Electrical systems
933943722934,Ashley Leonard,Cleaning|Cleaning
933943727653,Samuel Smith,Electrical systems|Cleaning|Cleaning
933943733811,Bonnie Conrad,Deep Cleaning|Plumbing|Cleaning|Seasonal maintenance
933943735549,Charles Rios,Cleaning
933943741198,Ronald Fisher,HVAC
933943744583,David Jones,Electrical systems|HVAC|Cleaning|Exterior maintenances|Exterior maintenances
933943748579,Sarah Anderson,Deep Cleaning|Electrical systems|HVAC|Seasonal maintenance|Exterior maintenances|Western
933943751954,Tracy Walton,Electrical systems
933943754893,Elizabeth Harris,Deep Cleaning|HVAC|Exterior maintenances
933943760934,Robert Brown,Deep Cleaning|Electrical systems|Cleaning|War
933943766047,Thomas Payne,Deep Cleaning|Electrical systems|Cleaning
933943767890,Larry Allen,Deep Cleaning|Cleaning|Exterior maintenances|War
933943771326,Regina Trujillo,Deep Cleaning|Cleaning|Exterior maintenances
933943778141,Megan Gonzalez,Exterior maintenances|Plumbing|Electrical systems|Seasonal maintenance
933943782446,Samantha Thompson,Deep Cleaning|Exterior maintenances|Cleaning|Cleaning
933943787460,Linda Goodwin,Electrical systems|HVAC|Cleaning|Cleaning
933943791252,Paul Collins,Cleaning|Exterior maintenances|Cleaning|War
933943795007,Ashley Lopez,Cleaning|Cleaning
933943799278,Stephanie Shepard,Deep Cleaning|Plumbing|Cleaning|Seasonal maintenance|Exterior maintenances
933943800277,Gabrielle Williams,Exterior maintenances|Plumbing|Plumbing|Seasonal maintenance
933943804791,Renee Snyder,Cleaning|Cleaning
933943811199,Brittany Bryan,Cleaning|Cleaning
933943813821,Jane Henry,HVAC|Exterior maintenances
933943816375,Victoria Bell,Cleaning|HVAC|Exterior maintenances|Exterior maintenances
933943821281,Erica Bender,Electrical systems
933943827257,Bryce Kelly,Cleaning
933943831893,Elizabeth Reyes,Cleaning
933943835532,Beverly Brown,HVAC
933943840099,Mr. David Ramos,Exterior maintenances|Exterior maintenances
933943842796,Sherri Black,Cleaning
933943846688,Dr. Cody Larson,Seasonal maintenance|HVAC
933943850679,Amber Sweeney,HVAC|Exterior maintenances
933943856004,Tina Golden,Cleaning|Exterior maintenances|Seasonal maintenance|Exterior maintenances
933943858402,Rachel Bishop,Plumbing|Electrical systems|HVAC|Cleaning|Seasonal maintenance
933943862518,Christopher Williams,Deep Cleaning|HVAC|Seasonal maintenance|War
933943867898,Robert Edwards,Deep Cleaning|Exterior maintenances
933943869657,Erik Davis,Deep Cleaning|HVAC|Cleaning|Exterior maintenances
933943874507,Jennifer Flowers,Cleaning
933943879737,Holly Lawson,Electrical systems|Cleaning|Cleaning
933943884764,Betty Oneill,Cleaning
933943887579,Chad Leach,Deep Cleaning|Exterior maintenances|Cleaning|War
933943893122,Lisa Coleman,Safety and security|Cleaning
933943897331,Christopher Martinez,Cleaning|Exterior maintenances
933943901250,Jennifer Morrison,Cleaning|Exterior maintenances
933943904877,Tamara Torres,Electrical systems|Cleaning|Cleaning
933943909824,Michael Thomas,Safety and security
933943911506,Jeff Gentry,Cleaning
933943916164,Tina Stein,HVAC|Cleaning|Exterior maintenances
933943920751,Robert Navarro,Cleaning
933943923788,Danny Hanson,Deep Cleaning|Exterior maintenances
933943927134,Chloe Dawson,Cleaning|Exterior maintenances
933943931529,Dawn Harper,Cleaning|HVAC|Exterior maintenances|Exterior maintenances
933943937993,Evan Johnson,Safety and security
933943939624,Teresa Smith,Safety and security
933943946033,Jason Lewis,Deep Cleaning|Exterior maintenances|Cleaning|Exterior maintenances
933943947908,Brett Alexander,Cleaning
933943952458,Joan Barrett,Deep Cleaning|Cleaning|War
933943958786,Amanda Barber,Safety and security
933943963547,Sharon Case,Safety and security
933943965159,Angela Rodriguez,Safety and security
933943970404,Joshua Raymond,Safety and security
933943974552,Corey Potts,Electrical systems|Safety and security|Cleaning
933943979642,Cindy Stewart,Plumbing|Cleaning|Exterior maintenances|Seasonal maintenance|Exterior maintenances
933943982950,Anthony Greer,Deep Cleaning|Cleaning|Seasonal maintenance|Seasonal maintenance
933943984826,Alicia Walker,Safety and security
933943990693,Joann Cox,Cleaning
933943995242,Charlotte Nolan,Electrical systems|HVAC|Cleaning|HVAC|Exterior maintenances
933943998938,Jonathan Green,Cleaning|War
933944004458,Abigail Torres,Exterior maintenances|Plumbing|Electrical systems|Seasonal maintenance|Pest control
933944008151,Bryan Herrera,Cleaning|Cleaning
933944009552,Adam Bennett,Exterior maintenances|Electrical systems|Seasonal maintenance
933944013352,Oscar Brown,Cleaning
933944017248,Chad Chase,Cleaning|Energy efficiency|Cleaning
933944025020,Richard Boyd,Cleaning|Energy efficiency
933944028583,Brett Guzman,Cleaning
933944032320,Melissa Reyes,Electrical systems|Cleaning
933944034842,Cody Moore,Electrical systems
933944039230,Janet Foley,HVAC|Cleaning|Exterior maintenances
933944043323,Benjamin Vargas,Cleaning
933944048056,Maria Simmons,Cleaning
933944052903,Katie Manning,Electrical systems|Seasonal maintenance
933944057735,Christopher Dennis,Cleaning
933944061495,Connie Robertson,Plumbing|Safety and security
933944065481,Derek Cooper DVM,Cleaning|HVAC|Exterior maintenances|Seasonal maintenance|Exterior maintenances
933944067948,Jennifer Whitney,Electrical systems|Cleaning|Cleaning
933944070190,Bethany Sanchez,Electrical systems|Cleaning
933944076323,Bryan Davis,Electrical systems
933944080101,Jessica Wilson,Plumbing|Cleaning
933944083106,Christina Gill,Cleaning|Cleaning
933944090112,Sandra Johnson,Electrical systems|Exterior maintenances
933944091186,Melanie Ellis,Electrical systems|Cleaning
933944098642,Michael Frank,HVAC|Cleaning
933944099253,Patrick Garcia,Deep Cleaning|HVAC|Cleaning
933944103115,Andrew Evans,Electrical systems|Cleaning
933944107256,Joseph Hart,Cleaning|War
933944111703,Natasha Pearson,Electrical systems|HVAC
933944116823,Sara Cunningham,Plumbing|Seasonal maintenance|Seasonal maintenance|War
933944123161,Melinda Morales,Electrical systems|Cleaning
933944125514,Cathy Johnson,Deep Cleaning|Plumbing|Seasonal maintenance|Seasonal maintenance
933944128312,John Brooks,Plumbing|Plumbing|Energy efficiency
933944135677,Michelle Harris,Deep Cleaning|Exterior maintenances|HVAC|Cleaning
933944136407,David Carter,Plumbing|Electrical systems
933944142734,Amy Mccullough,Cleaning
933944144677,Darren Phillips,Cleaning
933944149579,Mrs. Danielle Martinez,Electrical systems|Energy efficiency
933944153597,Christian Dixon,HVAC|Cleaning
933944157424,Jordan Conrad,HVAC|Cleaning|Exterior maintenances|Exterior maintenances
933944163149,Cynthia Myers,Deep Cleaning|Exterior maintenances|Electrical systems|HVAC|Cleaning|Exterior maintenances
933944166930,Carly Logan,Cleaning|War
933944169875,Jason Brown,Deep Cleaning|HVAC|Cleaning|Exterior maintenances
933944175064,Chris Miller,Plumbing|Electrical systems
933944177659,Jonathan Roy,Deep Cleaning|HVAC|Seasonal maintenance|Exterior maintenances
933944183905,Joshua Brown,HVAC|Exterior maintenances|Exterior maintenances
933944187904,Brenda Mckenzie,Cleaning|HVAC|Exterior maintenances|Exterior maintenances
933944190286,Andrew Eaton,Electrical systems|Cleaning
933944194634,Sara Holland,Cleaning
933944199074,Samuel Frye,Cleaning
933944202242,Mr. Joseph Stout PhD,Electrical systems|Cleaning
933944208635,Christopher Perez,Cleaning
933944212282,Danielle Sosa,HVAC|HVAC
933944216117,Melissa Barton,Deep Cleaning|Exterior maintenances|Seasonal maintenance
933944217791,Corey Jensen,HVAC|Cleaning|Exterior maintenances
933944224468,Danielle Johnson,Cleaning
933944225963,Shane Brown,Deep Cleaning|Exterior maintenances|Cleaning|Cleaning|War
933944233675,Lisa Taylor,Exterior maintenances|Plumbing|Seasonal maintenance|Cleaning
933944234934,Christina Rodriguez,Deep Cleaning|Plumbing|Cleaning|Seasonal maintenance
933944238110,Christopher Sanchez,Deep Cleaning|Electrical systems|Cleaning
933944242976,Lori Johnson,Electrical systems|Cleaning
933944248221,Jordan Cowan,Electrical systems
933944251837,Douglas Ramirez,Electrical systems|Energy efficiency|Cleaning
933944256835,Nicole Wang,Deep Cleaning|Seasonal maintenance|HVAC|Exterior maintenances
933944259314,Kevin Shaw,Exterior maintenances|Plumbing|Electrical systems|Seasonal maintenance
933944265880,Joseph Mckenzie,Plumbing|Electrical systems|Cleaning
933944270454,James Lucas,Cleaning|War
933944272958,Mrs. Rebecca Webster,Exterior maintenances|Exterior maintenances
933944275886,Ryan Cook,Deep Cleaning|Seasonal maintenance|HVAC|Exterior maintenances|Seasonal maintenance|Exterior maintenances
933944280103,Jason David,Electrical systems
933944283951,Jonathan Townsend,Deep Cleaning|Electrical systems
933944287618,Ashley Holder,Deep Cleaning|Electrical systems
933944293474,Andrea Shepherd,Cleaning|Cleaning
933944296883,Caroline Neal,Electrical systems|HVAC
933944302875,Donald Robinson,Exterior maintenances|Electrical systems|HVAC|Cleaning|Exterior maintenances|Exterior maintenances
933944306752,Carla Watts,Deep Cleaning|Exterior maintenances|Electrical systems
933944309706,Mary Williams,Exterior maintenances|Electrical systems|Cleaning
933944312330,Todd Lamb,Electrical systems|HVAC|Cleaning|Exterior maintenances
933944316836,Jon Gray,Cleaning|War
933944322875,James Rhodes,Electrical systems|Cleaning|Cleaning
933944327794,Cassandra Ingram,HVAC|Exterior maintenances
933944329394,Jennifer Smith,Deep Cleaning|Electrical systems
933944336100,Jack Johnson,Electrical systems|HVAC|Energy efficiency
933944339915,Alexis Meyers,Safety and security|War
933944344562,Jamie Warren,Deep Cleaning|HVAC|Cleaning|Exterior maintenances
933944346903,Benjamin Jones,Exterior maintenances|Plumbing|Plumbing|Electrical systems|Seasonal maintenance|Seasonal maintenance|Pest control
933944352632,Sandra Green,Cleaning
933944354272,Isabel Howard,HVAC|Exterior maintenances
933944359861,Charles Ingram,Electrical systems
933944364855,David Ayala,Cleaning
933944368318,Terry Patterson,Electrical systems
933944371957,Heather Barrera,HVAC|Cleaning|Exterior maintenances
933944375148,Martha Cross,HVAC|Exterior maintenances|Seasonal maintenance|Exterior maintenances
933944378407,Tony Ellis,Cleaning
933944381854,James Graves,Deep Cleaning|Electrical systems|HVAC
933944388762,Gregory Snow,Plumbing|Electrical systems|Cleaning
933944391978,Jennifer Reid,Electrical systems|Cleaning
933944395917,Monica Carter,Cleaning
933944401327,Donna Gibbs,Exterior maintenances|Electrical systems|HVAC
933944404099,Michael Kramer,Electrical systems|Cleaning
933944406765,Donna Baker,Deep Cleaning|Electrical systems
933944413070,Catherine Clark,Safety and security
933944414763,Lindsey Rivera,Exterior maintenances|Electrical systems|Safety and security
933944420379,Sara Martinez,HVAC|Cleaning|HVAC
933944423421,Ana Griffith,Deep Cleaning|Cleaning
933944426685,Terry Miranda,Electrical systems|HVAC|Cleaning|Western
933944433384,Alexander Ramos,Deep Cleaning|Electrical systems
933944437425,Daniel Diaz,Electrical systems
933944439966,Cheryl Gomez,Plumbing|Electrical systems|Cleaning|Seasonal maintenance
933944444824,Melissa Padilla,Deep Cleaning|Electrical systems|HVAC|Cleaning
933944447249,Jamie Morgan,Electrical systems|HVAC|Cleaning
933944452295,David Robinson,Deep Cleaning|Exterior maintenances
933944457034,Wendy Anderson,Exterior maintenances|Cleaning|War|Western
933944461594,Jessica Mack,Plumbing|Seasonal maintenance|Seasonal maintenance|Exterior maintenances
933944464007,Katie Brown,Safety and security
933944468217,Julie Turner,Cleaning
933944475367,James Drake,Deep Cleaning|HVAC|HVAC|Exterior maintenances|Exterior maintenances
933944477813,Adam Hawkins,Electrical systems
933944480054,Patricia Price,Deep Cleaning|Exterior maintenances|Electrical systems
933944486802,Edward Harper,Electrical systems|Cleaning
933944490226,David Anderson,Cleaning
933944495349,Andrea Rice MD,Electrical systems|Energy efficiency|Cleaning
933944497174,Kaylee Hanson,Deep Cleaning|HVAC
933944503672,Mike Rogers,Cleaning|War
933944505221,James Guerra,Plumbing|Cleaning
933944512420,Timothy Harris,Electrical systems
933944515634,Lisa Rich,Electrical systems
933944520066,Jacob Gomez,Cleaning|Exterior maintenances|Exterior maintenances
933944521740,Debbie Osborne,Cleaning|HVAC|Exterior maintenances
933944526459,Mr. Cameron Monroe,Cleaning
933944529177,Emma Mills,Cleaning|Cleaning
933944536914,Benjamin Norton,Electrical systems|Cleaning
933944539678,Luis Franco,Electrical systems
933944543019,Christopher Wood,Cleaning|War
933944545281,Kimberly Duran,Deep Cleaning|Exterior maintenances|Seasonal maintenance|Seasonal maintenance
933944550090,Lisa Fox,Cleaning|War
933944554471,Andrew Holt,Cleaning|HVAC|Exterior maintenances
933944560550,Shawn Short,Electrical systems|Seasonal maintenance|Cleaning
933944564149,Alec Taylor,Exterior maintenances|Electrical systems|Seasonal maintenance
933944568433,Elizabeth Farmer,HVAC|Exterior maintenances
933944571652,Patrick Clark,Plumbing|Electrical systems|Seasonal maintenance
933944575007,Ryan Khan,Cleaning|War
933944580390,Isaac Weber,Electrical systems|Western
933944585187,Kimberly Howe,Deep Cleaning|HVAC|Cleaning
933944587528,Ashley Kim,Exterior maintenances|Electrical systems|Cleaning
933944592138,Rachel Wood,Electrical systems|Cleaning|Cleaning
933944598315,Kathryn Moore,Electrical systems|HVAC
933944601594,Adrian Vaughn,Safety and security
933944605683,Kevin Conley,Deep Cleaning|HVAC|Exterior maintenances
933944608077,Nancy Evans,Deep Cleaning|Cleaning|Cleaning|War
933944611946,Robert Marquez,HVAC|Exterior maintenances
933944618012,Robert Obrien,HVAC|Cleaning
933944619674,Christopher Carlson,Cleaning|Exterior maintenances
933943576291,Eric Oliver,Electrical systems|Cleaning
933943581097,John Pruitt,Cleaning|Exterior maintenances|Cleaning|Exterior maintenances
933943584945,Victoria Cowan,Cleaning|Energy efficiency|Cleaning
933943587346,Wesley Tyler,Plumbing|Seasonal maintenance|HVAC
933943593882,Michael Patton,Cleaning|Cleaning
933943595641,Monica Jackson,Electrical systems|Energy efficiency
933943603086,Melissa Long,Cleaning
933943605927,Wendy Hart,Safety and security
933943608522,Donald Lopez,Deep Cleaning|HVAC|Cleaning|Exterior maintenances
933943615163,Tammy Meyer,Deep Cleaning|Exterior maintenances|Seasonal maintenance
933943616680,Connor Pham,Electrical systems
